frequency;num_words;rel_num_words1;385;0.23972602739726026
2;186;0.11581569115815692
3;147;0.09153175591531756
4;100;0.062266500622665005
5;88;0.0547945205479452
6;60;0.037359900373599
7;53;0.03300124533001245
8;51;0.031755915317559155
9;40;0.024906600249066
10;40;0.024906600249066
11;34;0.021170610211706103
12;26;0.0161892901618929
13;24;0.014943960149439602
14;22;0.0136986301369863
15;15;0.00933997509339975
16;14;0.008717310087173101
17;8;0.0049813200498132005
18;15;0.00933997509339975
19;8;0.0049813200498132005
20;12;0.007471980074719801
21;12;0.007471980074719801
22;7;0.0043586550435865505
23;13;0.00809464508094645
24;8;0.0049813200498132005
25;11;0.00684931506849315
26;9;0.00560398505603985
27;7;0.0043586550435865505
28;5;0.00311332503113325
29;9;0.00560398505603985
30;10;0.0062266500622665
31;7;0.0043586550435865505
32;7;0.0043586550435865505
33;3;0.0018679950186799503
34;3;0.0018679950186799503
35;2;0.0012453300124533001
36;2;0.0012453300124533001
37;8;0.0049813200498132005
38;2;0.0012453300124533001
39;7;0.0043586550435865505
40;3;0.0018679950186799503
41;6;0.0037359900373599006
42;3;0.0018679950186799503
43;0;0.0
44;2;0.0012453300124533001
45;2;0.0012453300124533001
46;1;0.0006226650062266501
47;2;0.0012453300124533001
48;4;0.0024906600249066002
49;2;0.0012453300124533001
